fold num,imgid,label,feature1,feature2,feature3
5,a0508a43-b31b-4d26-9ed0-96b04400b187___JR_FrgE.S 3060_final_masked.jpg,1,16.5,0.5,442.5512966
6,a0953d6d-067c-4b49-86fb-162d14d2fed0___JR_FrgE.S 2796_final_masked.jpg,1,83.5,0,747.6538898
7,a0d95497-da4c-40dd-bc2a-d29d1629bd4f___JR_FrgE.S 8759_final_masked.jpg,1,19267,259,766.9503531
8,a0fb83fc-d5a2-4ddf-9a04-c2bf96e5027f___FREC_Scab 3175_final_masked.jpg,1,33734,815.5,874.6488374
9,a0fd13e3-e36c-4386-beb2-ec6a587bfd70___FREC_Scab 3053_final_masked.jpg,1,31248,127,846.1046811
0,a133da59-4ece-4efc-85a6-9376149371e4___JR_FrgE.S 2860_final_masked.jpg,1,37228,1524,1423.734186
1,a157b760-a19d-4e6b-a319-29b63106de45___JR_FrgE.S 2751_final_masked.jpg,1,218,183,1591.131154
2,a15c8e33-6b90-489e-800d-99b3056235c2___FREC_Scab 3466_final_masked.jpg,1,195,0,1312.278342
3,a23597b9-4e73-4b9c-8ef1-de02d2f2178c___JR_FrgE.S 8690_final_masked.jpg,1,217.5,9,1876.510878
4,a285e174-d731-431e-b8c5-f5e895a2e2a4___JR_FrgE.S 2975_final_masked.jpg,1,71.5,0,794.8254627
5,a2d0df69-e2ee-4b7b-8b48-051027a83258___JR_FrgE.S 2936_final_masked.jpg,1,138,90,1084.714853
6,a2d4e28d-efb1-4b5c-8f39-de90392f007a___FREC_Scab 3139_final_masked.jpg,1,28204.5,0,901.0508584
7,a2d623ff-8e4d-40e3-a6c5-3d61e7355f92___FREC_Scab 2949_final_masked.jpg,1,208.5,0,1357.775816
8,a2d74032-fd6c-469b-897a-054705e03dec___FREC_Scab 3028_final_masked.jpg,1,157,0,1256.739238
9,a2e4f04e-63f9-4c66-aa1b-bf0f0b6937dc___JR_FrgE.S 8756_final_masked.jpg,1,236,157,1622.385988
0,a2eb846a-da47-4d4d-97db-d954a20bb22a___JR_FrgE.S 2868_final_masked.jpg,1,38701,2655.5,1413.751431
1,a3141843-3628-45c2-ac01-5b1726744c6d___FREC_C.Rust 9906_final_masked.jpg,1,151.5,12.5,1170.413337
2,a31b7944-c213-4b83-a586-004d0522e355___FREC_Scab 3341_final_masked.jpg,1,78.5,0,597.7127649
3,a31cafc7-a39b-4689-83bd-4becd49ab74b___JR_FrgE.S 8760_final_masked.jpg,1,36144,202.5,1016.229572
4,a352005b-d036-4aa9-8e17-babac0a9b882___JR_FrgE.S 8628_final_masked.jpg,1,20600.5,11,803.7371501
5,a3824376-87d9-464c-b78e-e35d029d43f2___FREC_Scab 3249_final_masked.jpg,1,112,0,823.9209156
6,a38a8891-5883-4cfd-9718-2566dccfa114___JR_FrgE.S 8670_final_masked.jpg,1,37995,167,1458.177837
7,a39baf45-f09c-4b1f-a382-25c8f61f49c0___FREC_C.Rust 4123_final_masked.jpg,1,159.5,25,1292.923004
8,a3bfb6c7-1f1e-407a-a2cf-40b316896185___FREC_C.Rust 9819_final_masked.jpg,1,118,0,1163.74429
9,a3fddb87-e0d3-4ebb-8a5e-2b7bc9c33ee8___JR_FrgE.S 3084_final_masked.jpg,1,81,52.5,657.9554055
0,a4e8bc4c-4522-4a7d-b7c9-70c4b220561e___FREC_C.Rust 3570_final_masked.jpg,1,23448,3,668.5828221
1,a50f7480-3c37-4b00-8b5a-d42740523748___JR_FrgE.S 8748_final_masked.jpg,1,20872,52,749.3523741
2,a523f082-e20a-40a4-b91a-6806b3794f29___FREC_C.Rust 3965_final_masked.jpg,1,145.5,18.5,1126.212327
3,a55923f0-3b82-40ee-8211-720503bc00af___JR_FrgE.S 2808_final_masked.jpg,1,156.5,0,1514.236712
4,a5644e1f-cc61-4ecc-a642-a39cb32cf157___FREC_C.Rust 4450_final_masked.jpg,1,111,0,909.0336134
5,a572ba2c-a691-4133-bb2f-e6e97edb749c___JR_FrgE.S 2991_final_masked.jpg,1,77.5,5.5,523.9137753
6,a59e57c9-a916-447d-95a0-959f1fb51447___JR_FrgE.S 8819_final_masked.jpg,1,24332.5,5247,852.5067021
7,a5c9d465-9070-44e2-9974-ad6ed6ffaaf5___JR_FrgE.S 2853_final_masked.jpg,1,108,0,354.2985513
8,a5ed05d8-9815-41b7-b481-332e48cfde56___FREC_Scab 3415_final_masked.jpg,1,142.5,0,1037.986931
9,a6ba4b1c-285a-432d-ae70-df3e37e5e6c1___FREC_Scab 3002_final_masked.jpg,1,86,0,582.4406867
0,a6ff61c5-74e4-48a5-b3c4-f8a80d3a1eca___FREC_C.Rust 4327_final_masked.jpg,1,73.5,0,792.2813064
1,a716360d-b3c2-4fcb-9ac0-98c5f3cc429b___JR_FrgE.S 2810_final_masked.jpg,1,183,36.5,1490.621488
2,a72a9033-d2b9-4c64-93bc-7e5a1a0ea4ae___FREC_Scab 3284_final_masked.jpg,1,167,0,1099.141259
3,a7609a35-fd75-4ec3-868a-eb97b9ffd096___FREC_Scab 3032_final_masked.jpg,1,55.5,0,647.4873692
4,a77bffea-c0d7-4c29-bf1a-9401fb8d42ad___JR_FrgE.S 2872_final_masked.jpg,1,40248,531.5,1401.675311
5,a7918302-395d-4bd8-854b-b2a335f1cc3f___FREC_C.Rust 4075_final_masked.jpg,1,142.5,2.5,1070.472212
6,a79f3789-8c2c-4a04-acb4-f96544b93082___JR_FrgE.S 2880_final_masked.jpg,1,38744,509,1628.486493
7,a8037811-6ce4-4611-ace1-1b6492374135___FREC_Scab 3126_final_masked.jpg,1,93,5.5,587.754395
8,a88d758c-0c4f-4214-b91d-e5645aa97113___FREC_Scab 3424_final_masked.jpg,1,177,0,1216.680363
9,a88eb7c4-930a-448e-923e-bef22327fe25___FREC_C.Rust 0044_final_masked.jpg,1,184,18,1175.224519
0,a899313e-320c-4843-a7bc-ca7eb2a81883___JR_FrgE.S 2992_final_masked.jpg,1,8695,384,595.7716399
1,a8ce9225-ca25-41ba-8c19-4d80ffcb4c93___JR_FrgE.S 8570_final_masked.jpg,1,18852,21.5,683.0681033
2,a8f06c83-bcab-4431-8c91-b00331c4b067___JR_FrgE.S 8613_final_masked.jpg,1,46197,1881,1553.190029
3,a93dc267-cd94-49fd-9766-8afe67ba747a___FREC_Scab 3125_final_masked.jpg,1,156.5,0,1403.266149
4,a97c2088-9bf7-4840-8a41-813aadae4aa6___JR_FrgE.S 2793_final_masked.jpg,1,38976,416,1501.089524
5,a9c36955-73f5-43d5-9e1e-03672ed95b38___FREC_C.Rust 3893_final_masked.jpg,1,171.5,0,1215.266149
6,a9d80158-0e41-4e0d-8a6b-ec0df3a83ed4___JR_FrgE.S 2845_final_masked.jpg,1,95,9,652.8670928
7,aa87fd23-a302-4e4e-80e7-18a261b17fd5___FREC_C.Rust 9989_final_masked.jpg,1,162,3,1316.195082
8,aaac9e5e-60de-4b93-89c2-e5b18accaf57___JR_FrgE.S 3075_final_masked.jpg,1,49.5,15,340.7766923
9,ab0ab3b2-0893-46c6-8f66-9469e8340b64___FREC_Scab 3368_final_masked.jpg,1,110.5,0,766.908723
0,ab1b3baa-483a-4b41-b5d7-32e043f52594___JR_FrgE.S 3073_final_masked.jpg,1,28938,279,945.7199051
1,ab496771-c3b7-4c15-8cf1-d90455ab05cc___JR_FrgE.S 8573_final_masked.jpg,1,199.5,17,1425.692556
2,ab55985d-4327-44d3-ac98-17d99f4bf18d___JR_FrgE.S 2754_final_masked.jpg,1,39610,820.5,1741.248904
3,ab7d0d06-b45c-4472-a708-c2a1d65ee748___FREC_Scab 3152_final_masked.jpg,1,162.5,0,1305.751431
4,aba69098-9c79-46cc-ba1f-6f88a456b56f___FREC_Scab 3039_final_masked.jpg,1,39044,1358,1308.638733
5,abd8b296-db97-40c0-af5b-39e03f4dec16___FREC_Scab 3041_final_masked.jpg,1,36,2,483.5634892
6,abdb807d-552f-433d-bb3e-b73494bbff15___JR_FrgE.S 8780_final_masked.jpg,1,21160,523,747.8965304
7,abfd8972-51b1-4715-a358-54e8e2afa071___FREC_Scab 3267_final_masked.jpg,1,172,7,1136.396092
8,ac3ae45a-aaff-44c0-979d-6a2a8ba50ccf___FREC_Scab 3520_final_masked.jpg,1,210.5,5.5,1181.834691
9,ac61c972-546d-4977-ac4a-085f98bbf206___FREC_Scab 3308_final_masked.jpg,1,170,0,1315.366655
0,ac638c74-99c4-434f-a9a1-ef727fa494eb___JR_FrgE.S 2986_final_masked.jpg,1,68,0,647.3279889
1,ac8466c6-8a4f-4757-bb4d-d63f4b6a6928___FREC_Scab 3436_final_masked.jpg,1,37840,573,1081.266149
2,acb4845c-bee1-478c-b11c-ade0ae397c51___JR_FrgE.S 8818_final_masked.jpg,1,44631,4682.5,1867.665206
3,accd43fa-2496-47ad-a24b-81da9e5f82b7___FREC_C.Rust 3783_final_masked.jpg,1,138,9.5,1386.111821
4,ad42c269-aca2-4b1b-9e3d-59108ccb79a3___JR_FrgE.S 8622_final_masked.jpg,1,163.5,129.5,1089.58491
5,ad6539ea-7bc6-4f4a-810f-63ee95db8bfe___FREC_Scab 3184_final_masked.jpg,1,82,0,806.0386658
6,ad8d7957-d361-44cd-ab49-f58e23870614___FREC_C.Rust 0110_final_masked.jpg,1,148,0,1390.195082
7,adc62175-3fb6-4273-81d2-818c75ba0ab1___FREC_C.Rust 0233_final_masked.jpg,1,33220,180.5,1316.295587
8,add9ce00-e304-4632-82f2-ddc86a6be5f6___FREC_Scab 3472_final_masked.jpg,1,43318,2039,925.217379
9,ade2b601-d2ea-4f5b-afc2-2c88aefea6b6___FREC_Scab 3464_final_masked.jpg,1,167,0,1224.052946
0,adfdba4a-a725-4c5b-8b1c-96e8b20baa7b___FREC_Scab 3265_final_masked.jpg,1,144,9.5,1186.513842
1,ae02ce53-61ad-41d0-870a-a5a8b2fb3e93___FREC_Scab 3359_final_masked.jpg,1,140,0,887.9453008
2,ae035eb1-0214-4964-b018-14fca52713fc___FREC_Scab 3166_final_masked.jpg,1,198,0,1312.278342
3,aed39453-1ff0-44b9-90e8-7cabf883340e___JR_FrgE.S 2873_final_masked.jpg,1,20004.5,615.5,885.4772645
4,aeddf040-51e9-439f-9d30-d7db6559508c___JR_FrgE.S 2914_final_masked.jpg,1,25583,0,754.7838326
5,af1789f1-b904-40db-bb01-dc3b08141319___JR_FrgE.S 8809_final_masked.jpg,1,20003,3.5,617.6711347
6,af598e54-dae1-47e5-aefc-0b0a419dfa07___FREC_Scab 3211_final_masked.jpg,1,77,0,531.1269784
7,af71d90f-c209-4d1d-8c80-0d7cab342106___JR_FrgE.S 8696_final_masked.jpg,1,110,1,778.9503531
8,af82e889-9ec0-437c-85b8-7a6a5caf73a1___FREC_Scab 3338_final_masked.jpg,1,158,0,1144.454967
9,af89cf7a-446b-4a39-b454-99a611c10ed2___FREC_C.Rust 3862_final_masked.jpg,1,151.5,0.5,1306.011316
0,af952e46-4478-4672-a9dc-b0ed14cc1f8c___JR_FrgE.S 8598_final_masked.jpg,1,199.5,121,1506.261097
1,afab688d-242c-4e62-abef-ba277df5a76d___FREC_Scab 3188_final_masked.jpg,1,187.5,0,1342.378847
2,afc6c0d9-46a0-4275-a2f5-bb241017dbe4___FREC_Scab 3020_final_masked.jpg,1,206.5,15,1330.319972
3,aff87313-e090-401b-aa23-92fba4c55fae___FREC_Scab 3305_final_masked.jpg,1,90,0,998.8914781
4,affae282-693e-4078-b037-de7037ecdcdc___FREC_C.Rust 9909_final_masked.jpg,1,89,18,835.9797907
5,affb666c-6915-48e6-ba8a-92385af75826___FREC_Scab 3395_final_masked.jpg,1,188.5,0,1263.148399
6,b006c4b8-5f33-4794-91bd-7aaa430e6ceb___FREC_Scab 3498_final_masked.jpg,1,152.5,12,1032.957493
7,b011c870-c5a5-4990-9ddd-e00e02613780___FREC_Scab 3493_final_masked.jpg,1,14144,533.5,550.4163015
8,b02a7f1d-3cfc-489e-9e74-983059c6980d___FREC_Scab 3244_final_masked.jpg,1,69.5,0,955.6538898
9,b0586996-77d5-4d02-8112-14eb67895bcf___FREC_Scab 3000_final_masked.jpg,1,198,1.5,1399.190029
0,b0613c0d-0e9d-4e47-9743-57f5da39a092___FREC_Scab 3311_final_masked.jpg,1,169.5,4.5,1374.579858
1,b0744c40-7396-4efb-9d0e-d7b1f22a9dd4___FREC_Scab 3407_final_masked.jpg,1,119,0,957.7199051
2,b0b2a38c-396d-4d25-b346-5947e2c787d9___FREC_Scab 3077_final_masked.jpg,1,82,0,766.8670928
3,b0fce660-5598-4007-b8d0-7cbd643edb9e___JR_FrgE.S 2851_final_masked.jpg,1,4292,31,320.9360726
4,b10dceaa-a764-46b4-bd61-bc9fb13579ca___FREC_Scab 3141_final_masked.jpg,1,121.5,0,831.8204104
5,b14f7df6-7a6c-44e6-80a4-c0c11318a9a9___FREC_C.Rust 4260_final_masked.jpg,1,212,0,1443.27329
6,b157d655-9533-4c1d-a9bc-8f6351b06306___JR_FrgE.S 3087_final_masked.jpg,1,16789,62.5,807.7787802
7,b18d07ee-d2e2-4cc2-876c-e03e3839f3b6___FREC_Scab 3427_final_masked.jpg,1,35114,1254.5,964.9991236
8,b19aef4d-ee91-4768-9520-8fdfee2578b4___FREC_Scab 3396_final_masked.jpg,1,192,2,1432.219467
9,b19d8a20-6d33-4ad5-848b-e618c07756b7___FREC_Scab 3198_final_masked.jpg,1,95.5,0,813.5950147
0,b1a2c1e8-e1a6-4d25-9d5b-1488e9d8b0ee___FREC_C.Rust 3938_final_masked.jpg,1,96.5,67,1099.761535
1,b1efda88-84a3-4d96-b3bf-48d7e12155e9___FREC_Scab 3009_final_masked.jpg,1,179,0,1341.30778
2,b1fb1490-dd67-4f69-97a4-a770ab7c8301___JR_FrgE.S 8587_final_masked.jpg,1,61.5,0,673.9137753
3,b1fbd9e5-c3b6-4aac-a77e-87ca51994e4f___JR_FrgE.S 8752_final_masked.jpg,1,21569.5,168.5,790.2813064
4,b20f66dd-3447-4d83-96d8-b63d03741f47___FREC_C.Rust 3621_final_masked.jpg,1,97.5,0,570.1147858
5,b24daaef-81e1-47fc-a858-b8c8b346d956___FREC_Scab 2927_final_masked.jpg,1,205.5,0,1314.261097
6,b2567b00-d781-4177-9c3f-6a7b9f47941f___FREC_Scab 3414_final_masked.jpg,1,179,0,1189.50879
7,b2723e0b-7e61-48ae-b50e-0cee5d437cb3___FREC_C.Rust 3823_final_masked.jpg,1,19416.5,0,589.9137753
8,b2d126c0-49f9-4013-a6bf-2c08ffe87f94___JR_FrgE.S 2865_final_masked.jpg,1,21834,1917,954.6315925
9,b303fd07-e783-4013-90a5-dc989eec371f___JR_FrgE.S 2916_final_masked.jpg,1,20415,0,689.2102387
0,b34550a7-6327-4993-b112-16eedf8f0353___FREC_Scab 2922_final_masked.jpg,1,197,0,1316.763623
1,b371e9c4-177b-4bfb-9430-e14f9f30a06d___JR_FrgE.S 2803_final_masked.jpg,1,134,0,993.4600196
2,b3b884bb-55ff-42dd-81d6-d8260acd4ad5___FREC_Scab 3281_final_masked.jpg,1,166.5,0,1150.496597
3,b3bd5eb8-caa5-4a52-8c90-2a47bd450d93___JR_FrgE.S 2830_final_masked.jpg,1,99.5,76.5,861.0508584
4,b3d4d826-24df-4033-b9ca-fd5625d68f0d___JR_FrgE.S 2994_final_masked.jpg,1,25833,565,759.5533845
5,b401cded-e2cb-4907-b475-5373142735d9___FREC_C.Rust 3766_final_masked.jpg,1,16942,162.5,539.1025932
6,b4162101-daaa-4e98-bd83-e00f38cf5946___FREC_Scab 2968_final_masked.jpg,1,171.5,32,1250.780868
7,b435d2d9-20c4-47cf-8420-2aa6c0ddd04a___JR_FrgE.S 8742_final_masked.jpg,1,153.5,124.5,1151.928056
8,b4607568-7941-42d9-98e6-fdaae7bd6530___JR_FrgE.S 2756_final_masked.jpg,1,155,42,877.7442904
9,b48b4bc3-f7dc-4c57-90eb-0bc29c8c1b5f___JR_FrgE.S 2744_final_masked.jpg,1,21462,1,721.2102387
0,b4b9c80a-f741-416d-a7e6-6d9566ea731e___FREC_Scab 3399_final_masked.jpg,1,146,0,1354.253957
1,b4d26d69-8318-4898-93be-561f78c18d5a___FREC_Scab 3133_final_masked.jpg,1,191.5,0,1238.864128
2,b4dd08e1-926f-41e0-b266-c2f37cea3203___FREC_Scab 3030_final_masked.jpg,1,163,0,1150.253957
3,b56bccc2-4489-412c-83ac-ef0c7672ee70___FREC_Scab 3479_final_masked.jpg,1,148.5,0,1205.727045
4,b5869aff-ad9c-4d28-8e57-c20e21d25c01___FREC_C.Rust 3561_final_masked.jpg,1,145.5,104,1338.839743
5,b5a75c29-c79a-4db0-8976-e33e48628ccb___FREC_C.Rust 9966_final_masked.jpg,1,121.5,0,1233.3839
6,b5e8225f-baa9-4ee0-ae0d-3e15cd7e95b8___JR_FrgE.S 8718_final_masked.jpg,1,107.5,18,929.1929938
7,b67039ac-fa02-4db5-9aad-a429c329263f___FREC_Scab 3435_final_masked.jpg,1,73.5,0,629.2863587
8,b6850718-a674-4eb2-9a5b-bb7ae5f32ce8___JR_FrgE.S 8602_final_masked.jpg,1,44032,417,1624.763623
9,b75430d8-c8a2-4620-9bbb-88c301cba700___FREC_C.Rust 4385_final_masked.jpg,1,18893,21.5,735.6955199
0,b766b27a-cc4c-432f-a6cd-48eb65bf556b___JR_FrgE.S 2921_final_masked.jpg,1,39204,689,1430.721993
1,b7740d56-4540-44f5-82c4-3916da0cba20___FREC_Scab 3229_final_masked.jpg,1,176.5,0,1480.520983
2,b7816ede-6659-4cdf-8b46-d36927981cff___JR_FrgE.S 8677_final_masked.jpg,1,20931,84.5,752.1808012
3,b8199a66-9ef5-498c-b55d-9a05d67433a5___FREC_Scab 2920_final_masked.jpg,1,129,0,1334.454967
4,b83383d6-f476-412f-b8b8-6965a795ef7b___FREC_C.Rust 3541_final_masked.jpg,1,201.5,18.5,1220.035701
5,b83cf31c-65e9-405d-a42b-5c4ffda9114c___JR_FrgE.S 8744_final_masked.jpg,1,15748,29,531.7300098
6,b845075b-dbb8-4b69-bec2-36e99cee7f3c___FREC_C.Rust 4038_final_masked.jpg,1,27387.5,555,662.6833273
7,b84c8919-1f8c-4751-a759-e0ec84839020___FREC_Scab 3264_final_masked.jpg,1,24839,0,643.0681033
8,b84f9317-4054-4796-b36a-1dffcb871956___JR_FrgE.S 8725_final_masked.jpg,1,128,33,1155.54328
9,b856fc24-15d8-4294-8dd5-70a270f54518___JR_FrgE.S 8789_final_masked.jpg,1,47.5,40,585.4873692
0,b8829a11-a69e-479f-977e-3890cd1d76b1___FREC_Scab 3144_final_masked.jpg,1,84,0,571.3279889
1,b884b0a2-44bb-4bf5-b335-946b1757c822___FREC_C.Rust 3955_final_masked.jpg,1,22007,9.5,600.4406867
2,b94f7192-3ed3-4dfa-83a6-570142a8b795___JR_FrgE.S 8687_final_masked.jpg,1,33280,154.5,946.6488374
3,b963d384-123e-48e5-ac66-a1e87f33ba0b___FREC_Scab 3021_final_masked.jpg,1,163.5,40,1543.207274
4,b970ac93-7f26-41ae-a5ed-fc509e209c12___JR_FrgE.S 8808_final_masked.jpg,1,27650,12,777.4945095
5,b98c71e9-79a0-4e8d-9c8d-0438c4fe8a57___FREC_Scab 2948_final_masked.jpg,1,22551,0,681.0681033
6,b98ecede-7f6f-4e39-a761-4dc37699507b___FREC_Scab 2971_final_masked.jpg,1,79,0,468.0142806
7,ba0c02a0-3597-44e5-826d-00398a68d65b___FREC_Scab 2939_final_masked.jpg,1,95,0,739.3523741
8,ba325c11-e91c-4f5e-9ae0-76f8f0bb24df___FREC_Scab 3523_final_masked.jpg,1,23663.5,0,733.1686085
9,ba4c9f5d-dcc1-408f-a9c5-ca9835533e98___JR_FrgE.S 2833_final_masked.jpg,1,58,0,572.0731556
0,ba94f188-df0b-41fd-94e3-f0ed4924e23e___FREC_Scab 3102_final_masked.jpg,1,182.5,0,1430.118962
1,baa200af-fc0e-4f13-abec-389605a604a7___FREC_Scab 3220_final_masked.jpg,1,20303,0,672.5828221
2,baa34f65-7a7a-4308-ad86-4fe8f0da288d___FREC_Scab 3115_final_masked.jpg,1,174,0,1116.396092
3,baf805d8-6809-4883-99ff-2fd59dd8be5f___JR_FrgE.S 2886_final_masked.jpg,1,109,71,667.1513636
4,bb1f1f60-cd69-4661-aca2-bcb19eb1def2___JR_FrgE.S 8785_final_masked.jpg,1,37714,740,865.4772645
5,bb4461e1-297a-4f68-b5d7-9d469489ee67___JR_FrgE.S 2871_final_masked.jpg,1,27547,515,851.0924885
6,bb495423-1617-447c-95cd-52ebabee1a59___FREC_Scab 3199_final_masked.jpg,1,117,0,943.1757488
7,bbab7c92-4287-4e69-82b0-5c37fea5897c___FREC_Scab 3017_final_masked.jpg,1,133.5,9.5,1051.844796
8,bbcecb36-bad4-4aa5-812b-00a402427943___FREC_Scab 3279_final_masked.jpg,1,161,0,1039.057999
9,bbf0af8f-62fc-4b41-9b4a-e1f7e15974c7___JR_FrgE.S 2788_final_masked.jpg,1,19720,498,675.2102387
0,bc2ce052-84b8-4de9-bd9d-7528869b62dc___FREC_Scab 3309_final_masked.jpg,1,132,0,865.3178842
1,bc64857e-c087-44c9-83b5-514d9b8dea37___JR_FrgE.S 2912_final_masked.jpg,1,20548,0,836.063051
2,bc6642f0-62ee-419c-90c8-e1e2f19aaecb___JR_FrgE.S 2907_final_masked.jpg,1,33969,259,1059.050858
3,bc7769cc-805e-42ef-bbcf-0c134ff03276___FREC_Scab 2909_final_masked.jpg,1,18228,0,601.3279889
4,bc863aa7-2cb6-44f1-b060-4cd78237d7a3___FREC_C.Rust 3566_final_masked.jpg,1,13716,0,483.1025932
5,bc93b0fd-568f-4969-9d2d-c94d5f340e7e___FREC_Scab 3357_final_masked.jpg,1,89,0,727.6955199
6,bca5ef0a-0555-4f76-9f9c-c01bee56b816___FREC_Scab 3200_final_masked.jpg,1,163.5,0,1385.952441
7,bcc248dc-0c65-46f0-b80e-bac2b8db5045___FREC_C.Rust 0013_final_masked.jpg,1,18519,7,625.6711347
8,bce3ba0b-a142-4b28-8cb3-eb6bb6a3b8a2___FREC_Scab 3142_final_masked.jpg,1,6028,98.5,382.676187
9,bceb695a-e877-4b2b-bf05-241661d511d4___FREC_Scab 3240_final_masked.jpg,1,90,0,595.9554055
0,bd0ead39-9628-46b3-9feb-c3496af0ae8b___FREC_C.Rust 0015_final_masked.jpg,1,18587.5,7,598.600067
1,bd1b3df1-f056-40c1-aded-be7185154408___JR_FrgE.S 8779_final_masked.jpg,1,43788,496.5,1283.609295
2,bd2af58a-c9fc-4c2f-bdcb-b53d979947d7___JR_FrgE.S 3029_final_masked.jpg,1,20671.5,124,655.8549002
3,bd6f574a-e0cc-4293-af21-3949e9bf3a8e___JR_FrgE.S 8675_final_masked.jpg,1,28017.5,61,786.2224313
4,bda4a657-9bc8-4a02-a450-d38c7056172a___FREC_Scab 3316_final_masked.jpg,1,195,0,1309.30778
5,bdaae6b2-8ff5-4a4c-9286-a2393063cdaf___FREC_Scab 3491_final_masked.jpg,1,52.5,0,429.5462443
6,bdf1ac66-9dd3-4590-8e49-ee0e754a69f5___FREC_C.Rust 0151_final_masked.jpg,1,15294.5,1173,716.6244522
7,be00705f-de03-4448-b186-fc47e39859a2___JR_FrgE.S 8811_final_masked.jpg,1,22667.5,3.5,641.9726504
8,be076652-b1bd-430c-a752-db525c1dfcfd___FREC_Scab 3367_final_masked.jpg,1,82,0,723.0681033
9,be0ae8eb-76ea-4aba-bc29-175812af0f8d___FREC_Scab 3421_final_masked.jpg,1,75.5,0,857.7127649
0,be10c6a0-b99b-4c91-b78f-141a12beb70c___FREC_Scab 3106_final_masked.jpg,1,222.5,0,1395.030649
1,be23de1a-2db8-4d7f-8b5f-cee56829d49c___FREC_Scab 2991_final_masked.jpg,1,88,0,600.0975409
2,be517ff5-5e63-4f6a-9f55-1522c9ec972b___FREC_Scab 3123_final_masked.jpg,1,322,1,1829.43981
3,bee59bef-1155-40bd-97a3-8c600c33e6b5___FREC_C.Rust 0082_final_masked.jpg,1,14759,0,528.984843
4,bef6e86f-946a-4c2e-be1d-6b2913be449d___FREC_Scab 3187_final_masked.jpg,1,168,0,1355.023509
5,bf3eaad3-aa22-4425-88f0-339be0f39059___JR_FrgE.S 2933_final_masked.jpg,1,150,53,1209.62654
6,bf5fa34e-8d39-43e2-8b54-ba83366871b1___JR_FrgE.S 3095_final_masked.jpg,1,200.5,158.5,1478.888514
7,bf99a731-b08d-47af-8d65-196bbb0ca2e3___FREC_Scab 3344_final_masked.jpg,1,112.5,0,751.678275
8,bf9a1cb3-baa2-42f6-881b-c77864b3019c___FREC_Scab 3189_final_masked.jpg,1,198.5,4,1319.148399
9,c01c9e64-11b2-4c1e-adf0-2e781c6d69aa___JR_FrgE.S 8817_final_masked.jpg,1,21881,4372,794.1564159
0,c035251c-a97e-4a3a-afb6-5e465bb23ba1___JR_FrgE.S 2906_final_masked.jpg,1,14464,347,691.4112492
1,c0b4c09e-80d2-4f4e-a87f-eecd09f656fd___FREC_Scab 3452_final_masked.jpg,1,103.5,0,709.3940042
2,c0bfed2f-ace7-44dd-9410-440b5eea4d89___FREC_Scab 3266_final_masked.jpg,1,24857,0,783.4112492
3,c0f4f71a-8f53-4a0a-816f-d400a445680a___FREC_Scab 3459_final_masked.jpg,1,86,0,545.1269784
4,c16bbb5c-bd59-4568-80a4-ac10eb488a4e___FREC_C.Rust 4274_final_masked.jpg,1,172,0,1178.195082
5,c18a2d5a-4160-48de-8e9e-7ccc047aeddc___JR_FrgE.S 8805_final_masked.jpg,1,169.5,0,1571.692556
6,c190660f-6116-465c-8ca6-fc56f9844a30___FREC_Scab 3432_final_masked.jpg,1,40.5,0,558.3746713
7,c1d81b03-9e29-4f99-813b-1a9578defbc8___FREC_C.Rust 3942_final_masked.jpg,1,15710,39.5,566.0142806
8,c225a3a5-4b7f-4226-aa70-73c9ce8d3de2___JR_FrgE.S 8722_final_masked.jpg,1,16985,91.5,799.2274836
9,c270319e-61d4-4376-a3e8-b159ff712dd4___FREC_Scab 3401_final_masked.jpg,1,127.5,0,1273.442775
0,c27b45af-c362-4d37-ab5b-ee197a3670de___FREC_Scab 3521_final_masked.jpg,1,208.5,0,1096.721993
1,c2997bb6-d9ae-4ffc-bc3f-c85510480e13___FREC_Scab 3428_final_masked.jpg,1,35838,418,1094.454967
2,c3cb1c6c-30f6-4fda-9887-eaeb7e071ca9___FREC_Scab 2913_final_masked.jpg,1,230,0,1356.788008
3,c3d356bb-504c-48f7-b7aa-4feb5c009d6d___FREC_Scab 3383_final_masked.jpg,1,118,0,840.5483322
4,c3fc7435-5960-4b9a-b333-287ffeb05126___JR_FrgE.S 3002_final_masked.jpg,1,172,8,1358.479352
5,c4175126-9e07-4465-9574-0229bb5b1f41___FREC_Scab 3304_final_masked.jpg,1,166.5,0,1306.437722
6,c418f9e9-92e8-46ce-ba41-50b0f9b45d38___JR_FrgE.S 8585_final_masked.jpg,1,187.5,0,1288.236712
7,c46d0eff-8a56-4655-9940-93a323c7154a___JR_FrgE.S 3033_final_masked.jpg,1,96.5,0,765.1097335
8,c4746563-b461-420a-9963-9a9b467c97d6___JR_FrgE.S 2742_final_masked.jpg,1,112.5,0,743.7127649
9,c47676f2-2302-4efb-9598-6b51a45e28f7___JR_FrgE.S 8803_final_masked.jpg,1,178,11,1603.449915
0,c4833395-fa04-4b3a-89f1-6fbc5c3d7d18___JR_FrgE.S 2866_final_masked.jpg,1,35070,1092,1419.332165
1,c498d495-5796-4d08-9eaf-c1f26ed1099a___JR_FrgE.S 2888_final_masked.jpg,1,36503,267.5,1011.217379
2,c4a3c215-aa1e-4d1c-b545-1ab2b15812fe___FREC_Scab 2938_final_masked.jpg,1,188,2.5,1499.047894
